,length,diameter,mass,motor_thrust,burn_time,cg,cp,material,wind_speed,temperature,humidity,stable
152,43.04,7.78,1051.9,144.2,0.85,23.22,31.49,1,17.2,27.3,25.6,1
231,56.02330798978649,6.575498665156102,1163.877324819912,122.90809943860098,1.966010272751848,28.26169673035939,45.27583151459284,2,22.62514896513251,17.76470516588353,30.64390385031653,0
58,34.07,7.21,556.3,146.9,1.63,16.9,21.1,1,13.3,36.7,74.6,1
77,36.66,7.72,1053.9,109.7,1.82,19.65,32.85,1,20.1,33.5,70.7,0
123,39.9,5.32,1342.1,161.2,2.1,22.42,26.56,0,10.3,36.4,28.5,1
216,86.1401098175507,8.2313543619775,590.6427011609943,80.90624399296092,1.97624998030479,43.532709984448445,58.138024547521695,0,23.728125541618276,37.60625029542815,35.948962485740125,0
113,102.73,9.76,1366.1,111.8,1.32,52.12,86.83,1,2.8,21.7,78.8,1
21,42.55,7.19,1289.6,81.4,0.51,19.55,27.46,0,0.1,28.6,42.3,1
157,98.55,7.31,528.8,130.0,0.59,56.78,71.6,1,18.2,34.4,42.3,1
211,44.56749256133016,4.202581847438563,1412.7633929162598,104.20233129819053,1.6662921616583906,23.352864583103436,37.479154268883605,0,19.457043632839586,26.287227156812822,47.68799600328227,0
212,52.99671989761016,8.599218174805685,627.0956340669512,89.70482274012589,2.072524962598477,27.673276067694218,35.904773823602845,0,14.221712417305586,24.606819748004064,23.418344988195937,0
171,31.49,3.62,1283.7,177.0,2.37,18.78,20.6,1,3.7,25.7,73.8,1
31,45.35,6.77,1261.5,184.3,1.4,23.55,30.34,0,16.7,25.0,61.2,1
178,114.31,8.79,992.1,158.0,1.49,63.12,80.91,2,0.5,30.4,73.8,1
173,50.38,7.94,1122.1,109.6,0.93,22.77,37.67,2,28.1,35.2,46.9,0
112,113.67,3.66,1432.7,120.7,1.75,50.56,86.88,1,20.1,26.5,52.7,0
119,78.54,5.13,650.4,159.6,0.78,33.45,48.55,0,4.8,10.4,56.8,1
148,34.63,5.93,1020.3,186.0,2.25,19.74,31.04,1,0.7,28.4,53.6,1
226,101.17251792333414,7.465742683484602,1357.3221610156438,97.92779863506064,0.9382843486983512,45.811453399331235,77.58100865858609,2,24.667831538094084,25.274186090876572,20.922319294841174,0
121,110.65,8.14,880.9,77.2,1.47,65.41,71.69,2,3.5,30.1,70.8,1
31,45.35,6.77,1261.5,184.3,1.4,23.55,30.34,0,16.7,25.0,61.2,1
221,79.56897864408697,4.854202606929555,584.0849381689784,144.3569207894481,1.3540053475478064,38.9479338240959,70.65328322292478,1,22.47898696535222,22.484971591152277,48.05991310234815,0
118,110.33,4.52,1487.3,68.6,2.03,49.99,68.9,1,15.2,24.9,52.9,0
38,91.58,7.7,1206.2,90.4,1.66,37.83,81.55,2,23.0,34.3,78.8,0
11,117.29,8.0,1450.1,169.9,2.18,70.08,86.26,1,8.9,15.3,61.7,1
232,78.77100228162908,6.944413055938794,1205.2555163199236,82.48432725269213,1.2147434079639319,36.85403353058761,69.66749579637079,1,23.854532853402553,27.10393386608375,54.873080104728466,0
174,88.07,3.96,1362.4,169.6,0.56,46.4,59.37,2,26.3,35.0,53.5,0
17,77.23,8.35,828.7,91.5,1.3,39.66,62.1,0,24.5,33.7,42.4,0
148,34.63,5.93,1020.3,186.0,2.25,19.74,31.04,1,0.7,28.4,53.6,1
140,116.62,6.7,1454.1,119.4,1.05,65.88,78.99,0,18.8,12.8,65.5,1
148,34.63,5.93,1020.3,186.0,2.25,19.74,31.04,1,0.7,28.4,53.6,1
125,68.44,8.3,968.7,176.3,0.54,34.92,47.98,0,10.4,26.3,33.0,1
135,59.09,3.76,1444.8,181.6,1.04,24.54,46.98,2,17.0,18.1,67.6,1
45,89.63,9.53,1447.2,183.6,1.33,46.89,70.62,2,16.1,29.8,67.0,1
103,75.77,7.64,1313.8,70.2,1.67,44.37,57.77,0,29.4,37.6,38.5,0
134,114.86,3.8,1269.0,103.8,0.84,61.64,102.51,2,17.2,32.6,78.7,1
150,111.74,6.77,1020.2,67.5,1.7,60.53,96.11,1,6.7,14.5,53.5,0
235,69.53821522927869,6.832728647789929,1179.690930521407,123.1363575656083,1.9363630366022653,36.41365546823029,53.878201069059,1,22.66363921615996,20.336379288672592,41.07276340469281,0
223,40.80246080251083,7.863569932632538,791.5250523578612,81.52569574125907,1.0977853248229017,18.25011131860145,29.338433331367096,1,23.437987018881344,31.01308277193782,44.936725721949216,0
202,30.671729640626104,9.068134878651033,546.6485925114862,63.20864067723264,1.77180039134669,12.781059762909674,25.405934065854062,0,11.75598374406057,21.432003612430986,37.120653320741084,0
85,59.27,3.73,1401.2,133.5,0.86,29.25,44.77,0,5.7,25.4,38.9,1
149,55.08,7.57,1272.3,143.6,1.69,31.59,33.71,1,4.6,13.2,65.0,1
234,74.69606381317558,8.326530837054014,825.5463312291332,91.16263078265145,1.2640628442389592,38.15283969206247,59.7919545065307,0,24.698021062356755,33.60465652553194,42.83271269181661,0
88,109.85,5.36,1450.4,165.4,0.7,65.72,67.0,2,10.9,16.8,34.2,1
21,42.55,7.19,1289.6,81.4,0.51,19.55,27.46,0,0.1,28.6,42.3,1
91,94.19,3.74,1120.1,113.8,2.21,49.91,60.26,0,10.0,10.3,27.7,1
28,83.32,9.3,850.9,55.5,1.98,38.65,74.59,2,10.8,21.1,58.3,0
12,104.92,7.74,1450.6,144.2,0.75,61.78,68.1,2,23.8,21.6,64.8,0
209,107.51647499222803,8.210664742135041,1192.3082351599421,86.38554265108364,1.34,61.53156198551319,82.47962627378084,0,19.47442069370217,30.407657800454192,76.8933525786496,0
1,115.56,4.05,1402.6,91.8,0.81,58.75,70.19,0,2.7,15.2,33.5,1
28,83.32,9.3,850.9,55.5,1.98,38.65,74.59,2,10.8,21.1,58.3,0
212,52.99671989761016,8.599218174805685,627.0956340669512,89.70482274012589,2.072524962598477,27.673276067694218,35.904773823602845,0,14.221712417305586,24.606819748004064,23.418344988195937,0
206,71.75687408104946,6.67108487141356,1152.0850408797207,141.77124019961056,2.091309481679956,32.90770063152233,57.23254614240679,1,23.622554150534636,22.85734639560539,33.78214664880399,0
179,42.38,5.33,758.2,146.2,1.69,21.54,32.97,2,18.1,32.7,30.1,1
26,47.97,9.82,941.5,119.4,1.19,27.46,34.5,0,19.4,11.9,38.0,1
49,46.64,9.04,583.5,124.8,1.69,18.85,36.61,1,6.2,18.4,42.6,1
94,99.39,4.33,963.7,67.2,1.84,44.34,83.51,1,28.8,12.1,69.7,0
206,71.75687408104946,6.67108487141356,1152.0850408797207,141.77124019961056,2.091309481679956,32.90770063152233,57.23254614240679,1,23.622554150534636,22.85734639560539,33.78214664880399,0
150,111.74,6.77,1020.2,67.5,1.7,60.53,96.11,1,6.7,14.5,53.5,0
87,87.38,7.03,781.0,92.0,0.98,37.87,61.62,2,11.4,33.5,25.2,1
43,111.84,5.91,870.6,99.1,2.42,58.74,95.45,0,26.1,14.0,61.9,0
204,69.70907162824065,6.962910428502907,1391.8130137127969,72.18760795307027,1.04353740829897,30.59093781272969,44.56056796019945,0,24.173825025414516,33.73676496371573,60.454984161631494,0
21,42.55,7.19,1289.6,81.4,0.51,19.55,27.46,0,0.1,28.6,42.3,1
170,90.98,4.16,1014.0,66.6,1.83,47.62,81.1,1,23.3,26.2,31.8,0
164,38.13,9.62,850.6,55.0,1.08,16.48,31.26,1,20.0,19.3,25.6,0
188,77.67,8.38,628.0,119.3,0.99,35.74,69.2,0,8.9,14.1,78.1,1
96,77.05,8.5,1083.7,93.3,1.09,34.22,50.1,1,22.6,24.3,57.5,0
183,108.96,9.2,828.8,101.9,0.65,63.89,73.81,0,5.8,13.7,41.8,1
2,95.88,4.55,1005.3,76.6,1.65,55.09,58.16,2,21.5,29.7,62.2,0
190,38.38,9.94,638.8,73.0,2.1,15.87,25.75,2,5.1,10.1,27.1,0
117,46.79,4.63,1310.6,194.8,2.4,26.93,38.34,1,18.3,30.3,67.5,1
18,68.88,7.72,1172.5,170.9,0.61,40.16,54.85,2,11.2,27.5,27.3,1
22,56.29,4.11,591.2,105.6,1.17,32.92,41.07,0,19.1,19.7,23.8,1
156,90.49,3.67,634.0,143.0,1.54,39.07,78.75,1,9.4,26.7,67.9,1
29,34.18,7.6,617.1,87.9,1.4,19.34,24.71,0,27.2,18.0,49.8,0
38,91.58,7.7,1206.2,90.4,1.66,37.83,81.55,2,23.0,34.3,78.8,0
107,98.0,5.6,1322.5,171.5,1.18,54.06,82.37,2,29.2,11.3,21.3,0
110,56.08,6.35,1113.4,164.0,1.68,31.58,35.0,1,23.1,12.9,25.3,0
24,71.05,5.22,557.6,142.7,1.57,41.84,51.58,2,17.8,28.9,66.0,1
127,107.47,7.48,773.4,169.3,1.58,51.77,89.94,1,15.3,16.6,71.7,1
228,86.1493545048726,7.3855591640077325,1120.6742949931627,156.09382438963732,1.7616612539884018,35.442933394108984,66.68309688913824,0,27.149529995441824,36.15047000455817,44.444619154891384,0
110,56.08,6.35,1113.4,164.0,1.68,31.58,35.0,1,23.1,12.9,25.3,0
135,59.09,3.76,1444.8,181.6,1.04,24.54,46.98,2,17.0,18.1,67.6,1
105,52.44,9.84,662.6,198.5,2.29,22.8,45.17,0,11.5,28.5,78.0,1
185,89.4,8.72,740.1,186.3,1.49,52.52,62.36,2,14.5,29.3,69.2,1
143,57.08,6.32,1171.7,125.4,2.16,29.29,46.7,2,21.6,14.5,27.6,0
71,47.88,8.77,1469.9,184.5,1.04,21.39,41.08,2,12.0,25.3,36.5,1
128,30.63,6.23,556.4,80.2,1.77,14.54,24.43,2,24.8,39.4,47.6,0
107,98.0,5.6,1322.5,171.5,1.18,54.06,82.37,2,29.2,11.3,21.3,0
4,44.04,7.44,820.0,68.1,1.35,24.72,32.88,2,29.3,31.7,49.2,0
2,95.88,4.55,1005.3,76.6,1.65,55.09,58.16,2,21.5,29.7,62.2,0
192,111.04,5.92,681.9,125.9,1.04,52.1,72.28,1,23.5,10.9,39.2,0
131,49.99,8.43,1499.7,172.2,2.17,24.95,40.78,2,26.2,15.4,67.2,0
103,75.77,7.64,1313.8,70.2,1.67,44.37,57.77,0,29.4,37.6,38.5,0
226,101.17251792333414,7.465742683484602,1357.3221610156438,97.92779863506064,0.9382843486983512,45.811453399331235,77.58100865858609,2,24.667831538094084,25.274186090876572,20.922319294841174,0
223,40.80246080251083,7.863569932632538,791.5250523578612,81.52569574125907,1.0977853248229017,18.25011131860145,29.338433331367096,1,23.437987018881344,31.01308277193782,44.936725721949216,0
63,62.11,6.87,1083.4,85.6,1.38,30.03,45.75,1,24.6,23.3,27.9,0
105,52.44,9.84,662.6,198.5,2.29,22.8,45.17,0,11.5,28.5,78.0,1
97,68.48,4.9,577.7,137.2,2.29,29.95,43.24,1,5.1,36.9,49.7,1
234,74.69606381317558,8.326530837054014,825.5463312291332,91.16263078265145,1.2640628442389592,38.15283969206247,59.7919545065307,0,24.698021062356755,33.60465652553194,42.83271269181661,0
216,86.1401098175507,8.2313543619775,590.6427011609943,80.90624399296092,1.97624998030479,43.532709984448445,58.138024547521695,0,23.728125541618276,37.60625029542815,35.948962485740125,0
9,93.73,4.55,591.3,153.6,0.73,46.67,84.28,2,24.0,25.8,58.2,0
148,34.63,5.93,1020.3,186.0,2.25,19.74,31.04,1,0.7,28.4,53.6,1
127,107.47,7.48,773.4,169.3,1.58,51.77,89.94,1,15.3,16.6,71.7,1
45,89.63,9.53,1447.2,183.6,1.33,46.89,70.62,2,16.1,29.8,67.0,1
230,58.51541360319843,7.834151742362337,1469.6588876480923,60.16596045001446,2.258999840468997,33.347382744226756,49.963290167311726,1,7.153840204747812,19.246362331109975,45.64363607358,0
218,96.53456497688406,6.665657478112506,865.4632751352613,155.4127230907994,1.1384877033806513,42.07499338754645,73.99038145588158,0,25.57674864412899,36.853335314949184,50.24488297865408,0
154,118.71,3.96,1376.7,70.9,1.34,62.17,88.56,2,17.3,23.0,36.9,0
65,78.84,8.31,874.9,72.9,1.62,43.17,49.02,2,10.1,11.1,75.4,0
168,33.67,4.77,1404.2,101.3,1.63,13.51,22.02,2,7.0,30.6,38.7,1
111,44.51,4.01,918.2,139.3,1.04,19.8,38.65,0,7.3,21.3,61.0,1
12,104.92,7.74,1450.6,144.2,0.75,61.78,68.1,2,23.8,21.6,64.8,0
136,76.69,9.06,1349.6,108.9,0.54,43.73,50.6,0,11.7,26.2,49.8,1
163,78.22,7.05,514.5,161.6,1.28,42.92,61.75,0,24.8,29.7,31.2,0
85,59.27,3.73,1401.2,133.5,0.86,29.25,44.77,0,5.7,25.4,38.9,1
233,65.79348860656924,7.7783162899583855,1127.255772285979,175.98159200277695,2.1372609386395283,30.495655228504823,52.01733469430684,0,27.26290985839891,24.968339460434294,37.02568264322032,0
89,72.5,7.34,1390.3,78.1,0.99,32.36,45.21,1,29.9,39.3,63.9,0
57,47.64,8.02,968.7,104.5,1.44,22.89,35.61,2,20.3,16.8,74.2,0
53,110.53,5.56,1406.4,161.8,2.3,61.87,70.47,1,1.8,34.8,76.2,1
11,117.29,8.0,1450.1,169.9,2.18,70.08,86.26,1,8.9,15.3,61.7,1
208,75.81649574750872,4.140687478973578,897.4726086232063,69.20899924225587,1.9460201667037071,39.863024376745685,64.83702686063873,1,17.843599696902352,35.009279639298164,51.300614685159275,0
205,66.97696581710338,7.407581436776523,619.2124616126703,101.9412364040216,1.9539571793952097,37.64809516961298,46.4272060374209,0,22.325184398276463,36.49093935654672,21.423852710220874,0
13,49.11,4.96,1073.4,62.3,2.34,20.03,41.18,0,5.6,38.9,78.9,0
120,102.67,7.07,1094.1,190.8,2.24,59.32,69.21,0,1.9,39.8,33.6,1
161,86.91,7.68,713.0,96.8,1.71,37.0,57.64,1,9.5,15.8,46.5,1
180,60.7,4.27,959.1,154.1,1.17,35.97,39.4,2,10.9,35.3,50.4,1
120,102.67,7.07,1094.1,190.8,2.24,59.32,69.21,0,1.9,39.8,33.6,1
19,56.21,9.02,1252.4,162.2,1.17,22.87,38.33,0,15.8,30.4,64.1,1
74,93.62,6.82,1027.7,111.6,0.55,55.94,69.67,1,18.5,39.7,78.5,1
143,57.08,6.32,1171.7,125.4,2.16,29.29,46.7,2,21.6,14.5,27.6,0
222,77.41778816415074,3.535004152647915,1403.7486296261882,124.43244743511146,1.4950789003103861,35.43467062723549,53.89712636764277,0,25.616514402909782,22.80182716508263,42.08564497400605,0
69,118.82,5.41,1463.2,92.8,2.39,54.35,81.69,0,19.4,13.2,22.7,1
55,112.97,7.12,992.6,69.1,0.88,53.11,82.37,1,8.2,21.6,57.9,0
210,53.936828500601315,8.691583676452844,1460.4212431655512,66.3084290714985,1.2607833138861697,26.271387847981302,34.19895696364944,0,16.72741598601594,11.245934447409953,41.953171653634854,0
100,32.83,3.84,1198.2,129.9,0.92,13.51,20.01,0,24.7,24.2,63.5,0
185,89.4,8.72,740.1,186.3,1.49,52.52,62.36,2,14.5,29.3,69.2,1
131,49.99,8.43,1499.7,172.2,2.17,24.95,40.78,2,26.2,15.4,67.2,0
110,56.08,6.35,1113.4,164.0,1.68,31.58,35.0,1,23.1,12.9,25.3,0
124,50.51,9.71,1338.3,136.2,1.35,26.82,45.09,2,11.4,17.8,59.9,1
131,49.99,8.43,1499.7,172.2,2.17,24.95,40.78,2,26.2,15.4,67.2,0
19,56.21,9.02,1252.4,162.2,1.17,22.87,38.33,0,15.8,30.4,64.1,1
137,93.27,8.07,747.3,172.5,2.33,46.54,75.0,2,15.0,31.8,40.4,1
23,62.97,5.89,994.4,122.7,1.3,37.42,55.61,2,15.5,35.0,68.1,1
226,101.17251792333414,7.465742683484602,1357.3221610156438,97.92779863506064,0.9382843486983512,45.811453399331235,77.58100865858609,2,24.667831538094084,25.274186090876572,20.922319294841174,0
153,74.05,4.56,1060.9,100.2,2.33,39.69,60.54,0,28.0,36.3,40.6,0
36,57.42,5.33,572.8,129.9,2.33,26.87,49.34,1,20.1,17.3,32.2,0
229,51.87804718641031,7.119493416480415,1121.3543139681121,171.34909442706015,1.9220878164208048,28.774375127551743,36.06345719356282,1,25.002118557592038,14.888578492028039,28.455787606914065,0
212,52.99671989761016,8.599218174805685,627.0956340669512,89.70482274012589,2.072524962598477,27.673276067694218,35.904773823602845,0,14.221712417305586,24.606819748004064,23.418344988195937,0
53,110.53,5.56,1406.4,161.8,2.3,61.87,70.47,1,1.8,34.8,76.2,1
231,56.02330798978649,6.575498665156102,1163.877324819912,122.90809943860098,1.966010272751848,28.26169673035939,45.27583151459284,2,22.62514896513251,17.76470516588353,30.64390385031653,0
102,58.29,7.01,809.5,100.5,0.86,33.62,35.88,0,9.0,24.6,40.3,1
148,34.63,5.93,1020.3,186.0,2.25,19.74,31.04,1,0.7,28.4,53.6,1
201,90.67797713845697,8.05385263001817,597.6855333257329,91.28567235401758,1.2338387271896964,47.45200973197993,62.57500733804692,1,24.759944388686105,34.93922144160543,39.45855410583866,0
37,38.79,3.66,1321.9,86.4,1.22,21.14,28.78,2,24.3,29.6,53.9,0
173,50.38,7.94,1122.1,109.6,0.93,22.77,37.67,2,28.1,35.2,46.9,0
3,83.88,9.34,1326.5,63.3,1.71,45.84,58.47,0,12.0,35.4,23.2,0
187,79.97,4.65,628.9,110.1,1.37,33.07,51.12,0,18.6,16.5,67.9,1
56,37.96,9.59,511.4,92.6,0.57,21.01,25.06,1,17.9,23.5,23.0,1
172,76.09,4.11,896.5,69.1,1.97,40.05,65.16,1,17.8,35.4,51.2,0
19,56.21,9.02,1252.4,162.2,1.17,22.87,38.33,0,15.8,30.4,64.1,1
16,57.38,5.62,793.2,59.2,1.68,25.02,35.85,1,2.6,22.6,51.2,0
118,110.33,4.52,1487.3,68.6,2.03,49.99,68.9,1,15.2,24.9,52.9,0
70,99.5,8.76,512.2,76.0,1.25,45.7,80.45,2,17.9,11.1,22.2,1
3,83.88,9.34,1326.5,63.3,1.71,45.84,58.47,0,12.0,35.4,23.2,0
220,92.32547886128395,7.753527227658071,585.9805788415799,133.5090441600775,0.9600418887047251,50.16275799554837,68.04066736045522,2,24.28326351882546,28.107321022969145,38.11895468245342,0
13,49.11,4.96,1073.4,62.3,2.34,20.03,41.18,0,5.6,38.9,78.9,0
2,95.88,4.55,1005.3,76.6,1.65,55.09,58.16,2,21.5,29.7,62.2,0
215,46.48973928275433,5.236954780256937,1183.2728622270934,127.36520301969507,1.618477390128469,22.398688077602607,35.04416253429744,1,22.95380652467883,18.736104286898268,43.277952979345145,0
228,86.1493545048726,7.3855591640077325,1120.6742949931627,156.09382438963732,1.7616612539884018,35.442933394108984,66.68309688913824,0,27.149529995441824,36.15047000455817,44.444619154891384,0
79,40.43,8.67,1023.1,179.8,0.94,23.85,30.31,1,19.2,22.4,29.4,1
185,89.4,8.72,740.1,186.3,1.49,52.52,62.36,2,14.5,29.3,69.2,1
54,83.81,4.6,611.2,114.7,0.91,50.25,67.52,0,4.3,24.9,62.4,1
131,49.99,8.43,1499.7,172.2,2.17,24.95,40.78,2,26.2,15.4,67.2,0
119,78.54,5.13,650.4,159.6,0.78,33.45,48.55,0,4.8,10.4,56.8,1
23,62.97,5.89,994.4,122.7,1.3,37.42,55.61,2,15.5,35.0,68.1,1
161,86.91,7.68,713.0,96.8,1.71,37.0,57.64,1,9.5,15.8,46.5,1
157,98.55,7.31,528.8,130.0,0.59,56.78,71.6,1,18.2,34.4,42.3,1
81,86.1,5.7,1195.7,88.7,1.84,35.98,69.8,0,17.8,34.9,22.8,1
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
158,51.39,9.61,1255.1,184.1,0.83,29.52,35.1,1,4.2,32.3,47.1,1
187,79.97,4.65,628.9,110.1,1.37,33.07,51.12,0,18.6,16.5,67.9,1
59,59.28,4.13,618.8,135.6,0.63,31.15,45.92,0,13.4,23.5,66.8,1
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
48,79.2,9.76,876.3,168.4,1.5,45.46,69.4,2,6.9,12.3,33.5,1
62,104.59,4.41,1246.0,140.9,1.55,57.91,72.49,0,10.2,39.6,33.5,1
109,36.93,5.26,1225.7,152.2,1.26,15.91,31.19,2,22.1,28.0,45.1,0
210,53.936828500601315,8.691583676452844,1460.4212431655512,66.3084290714985,1.2607833138861697,26.271387847981302,34.19895696364944,0,16.72741598601594,11.245934447409953,41.953171653634854,0
149,55.08,7.57,1272.3,143.6,1.69,31.59,33.71,1,4.6,13.2,65.0,1
151,51.56,9.07,1352.2,191.0,1.83,29.26,39.89,1,28.7,12.8,53.2,0
108,50.59,8.67,1449.8,88.2,1.02,27.28,35.51,0,0.6,13.3,63.2,1
75,95.61,6.76,1493.0,197.4,0.81,46.42,60.38,1,13.3,39.1,42.3,1
29,34.18,7.6,617.1,87.9,1.4,19.34,24.71,0,27.2,18.0,49.8,0
57,47.64,8.02,968.7,104.5,1.44,22.89,35.61,2,20.3,16.8,74.2,0
229,51.87804718641031,7.119493416480415,1121.3543139681121,171.34909442706015,1.9220878164208048,28.774375127551743,36.06345719356282,1,25.002118557592038,14.888578492028039,28.455787606914065,0
116,102.33,6.16,876.5,174.6,1.09,42.8,77.56,1,25.9,37.8,52.6,0
158,51.39,9.61,1255.1,184.1,0.83,29.52,35.1,1,4.2,32.3,47.1,1
99,39.71,4.05,1486.2,122.2,0.67,18.66,32.24,0,12.7,13.8,28.7,1
191,110.75,6.18,1140.9,137.9,1.89,57.2,68.89,1,2.2,15.4,64.4,1
18,68.88,7.72,1172.5,170.9,0.61,40.16,54.85,2,11.2,27.5,27.3,1
175,45.69,5.57,1449.5,72.5,1.02,23.21,39.35,0,8.3,10.3,30.0,0
172,76.09,4.11,896.5,69.1,1.97,40.05,65.16,1,17.8,35.4,51.2,0
227,86.1016633110989,6.968929255664932,626.7064460615996,95.93066425217226,0.8964657076119261,43.54806618152011,64.7556345394567,0,26.89937650203502,34.826923264382394,33.230561148168476,0
93,80.51,5.84,688.1,86.4,1.29,40.46,64.96,1,2.7,17.8,43.6,1
182,113.22,7.59,992.6,87.8,0.71,59.61,100.86,2,16.9,25.1,22.0,1
112,113.67,3.66,1432.7,120.7,1.75,50.56,86.88,1,20.1,26.5,52.7,0
182,113.22,7.59,992.6,87.8,0.71,59.61,100.86,2,16.9,25.1,22.0,1
224,111.63614242929462,4.183687877487013,1465.9480908265011,88.97425765456585,1.9205030298794925,50.21290454631675,75.93126972416687,1,17.11619697710888,25.525696972117185,52.82178787848535,0
145,33.32,7.5,858.2,184.9,0.52,19.18,24.25,1,6.4,22.4,29.7,1
62,104.59,4.41,1246.0,140.9,1.55,57.91,72.49,0,10.2,39.6,33.5,1
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
112,113.67,3.66,1432.7,120.7,1.75,50.56,86.88,1,20.1,26.5,52.7,0
219,35.94179558929335,4.917743838243063,1219.0717996842848,146.82513210761994,1.178051341551156,15.331538881537572,28.49533528982919,1,22.72666621166763,27.084103229101157,49.534868574878615,0
46,58.05,6.28,1486.0,139.0,0.67,25.92,37.12,2,5.4,38.3,23.4,1
202,30.671729640626104,9.068134878651033,546.6485925114862,63.20864067723264,1.77180039134669,12.781059762909674,25.405934065854062,0,11.75598374406057,21.432003612430986,37.120653320741084,0
56,37.96,9.59,511.4,92.6,0.57,21.01,25.06,1,17.9,23.5,23.0,1
117,46.79,4.63,1310.6,194.8,2.4,26.93,38.34,1,18.3,30.3,67.5,1
44,53.29,3.6,1312.8,68.0,0.8,30.76,44.14,0,14.2,13.1,75.8,0
160,63.1,6.02,1204.1,72.8,0.67,35.66,55.13,0,24.9,18.3,25.6,0
144,55.64,6.09,1118.1,84.8,0.91,25.23,45.78,1,4.2,20.3,59.6,1
197,110.74,6.29,672.3,134.8,0.77,65.75,74.71,0,19.0,36.2,39.4,1
3,83.88,9.34,1326.5,63.3,1.71,45.84,58.47,0,12.0,35.4,23.2,0
147,75.24,3.79,1171.6,131.5,2.3,40.0,53.52,2,9.7,32.3,76.8,1
46,58.05,6.28,1486.0,139.0,0.67,25.92,37.12,2,5.4,38.3,23.4,1
218,96.53456497688406,6.665657478112506,865.4632751352613,155.4127230907994,1.1384877033806513,42.07499338754645,73.99038145588158,0,25.57674864412899,36.853335314949184,50.24488297865408,0
142,74.75,4.63,728.6,162.1,1.8,40.04,64.32,0,16.0,24.7,21.1,1
197,110.74,6.29,672.3,134.8,0.77,65.75,74.71,0,19.0,36.2,39.4,1
46,58.05,6.28,1486.0,139.0,0.67,25.92,37.12,2,5.4,38.3,23.4,1
77,36.66,7.72,1053.9,109.7,1.82,19.65,32.85,1,20.1,33.5,70.7,0
123,39.9,5.32,1342.1,161.2,2.1,22.42,26.56,0,10.3,36.4,28.5,1
74,93.62,6.82,1027.7,111.6,0.55,55.94,69.67,1,18.5,39.7,78.5,1
102,58.29,7.01,809.5,100.5,0.86,33.62,35.88,0,9.0,24.6,40.3,1
136,76.69,9.06,1349.6,108.9,0.54,43.73,50.6,0,11.7,26.2,49.8,1
89,72.5,7.34,1390.3,78.1,0.99,32.36,45.21,1,29.9,39.3,63.9,0
143,57.08,6.32,1171.7,125.4,2.16,29.29,46.7,2,21.6,14.5,27.6,0
68,36.71,5.84,723.6,78.0,2.22,17.29,28.63,1,7.9,34.1,37.0,1
60,64.98,7.5,617.5,103.4,2.05,37.35,44.23,0,21.7,36.5,20.4,0
137,93.27,8.07,747.3,172.5,2.33,46.54,75.0,2,15.0,31.8,40.4,1
49,46.64,9.04,583.5,124.8,1.69,18.85,36.61,1,6.2,18.4,42.6,1
2,95.88,4.55,1005.3,76.6,1.65,55.09,58.16,2,21.5,29.7,62.2,0
204,69.70907162824065,6.962910428502907,1391.8130137127969,72.18760795307027,1.04353740829897,30.59093781272969,44.56056796019945,0,24.173825025414516,33.73676496371573,60.454984161631494,0
106,66.93,6.86,1410.9,98.4,2.13,32.08,54.5,0,3.6,14.7,31.0,1
112,113.67,3.66,1432.7,120.7,1.75,50.56,86.88,1,20.1,26.5,52.7,0
93,80.51,5.84,688.1,86.4,1.29,40.46,64.96,1,2.7,17.8,43.6,1
117,46.79,4.63,1310.6,194.8,2.4,26.93,38.34,1,18.3,30.3,67.5,1
197,110.74,6.29,672.3,134.8,0.77,65.75,74.71,0,19.0,36.2,39.4,1
80,107.68,9.29,1129.4,172.6,0.96,60.01,84.58,2,8.1,26.5,71.2,1
108,50.59,8.67,1449.8,88.2,1.02,27.28,35.51,0,0.6,13.3,63.2,1
50,117.26,5.41,1277.1,63.0,0.63,67.42,98.38,2,19.1,37.9,47.7,0
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
169,83.18,3.95,848.3,173.2,1.45,38.05,55.84,2,2.4,21.3,58.6,1
34,116.91,4.77,584.1,66.1,1.5,48.56,93.0,1,22.0,13.8,64.4,0
45,89.63,9.53,1447.2,183.6,1.33,46.89,70.62,2,16.1,29.8,67.0,1
153,74.05,4.56,1060.9,100.2,2.33,39.69,60.54,0,28.0,36.3,40.6,0
68,36.71,5.84,723.6,78.0,2.22,17.29,28.63,1,7.9,34.1,37.0,1
92,98.47,8.85,777.4,126.1,2.16,51.36,75.85,0,17.4,17.7,72.9,1
63,62.11,6.87,1083.4,85.6,1.38,30.03,45.75,1,24.6,23.3,27.9,0
164,38.13,9.62,850.6,55.0,1.08,16.48,31.26,1,20.0,19.3,25.6,0
211,44.56749256133016,4.202581847438563,1412.7633929162598,104.20233129819053,1.6662921616583906,23.352864583103436,37.479154268883605,0,19.457043632839586,26.287227156812822,47.68799600328227,0
48,79.2,9.76,876.3,168.4,1.5,45.46,69.4,2,6.9,12.3,33.5,1
148,34.63,5.93,1020.3,186.0,2.25,19.74,31.04,1,0.7,28.4,53.6,1
